# Compiled uscn_e6e24608e08c48faa846f525, actor vehicle-mu2h6tvn-p33bko3h; x,z,yaw,speed at 50 Hz. Wheelbase assumption 2.7 m.
758.1993,-1808.304,-2.150301,6.15209997389851
758.132,-1808.201,-2.150208,6.15640007186546
758.0646,-1808.0978,-2.150122,6.16390003320706
757.9971,-1807.9945,-2.15004,6.17459974659419
757.9295,-1807.891,-2.149965,6.18840002690986
757.8618,-1807.7872,-2.149896,6.20539994868292
757.7938,-1807.6831,-2.149833,6.22560005175051
757.7256,-1807.5787,-2.149776,6.24890021486285
757.6571,-1807.4738,-2.149726,6.27549979063158
757.5884,-1807.3685,-2.149682,6.30519941424234
757.5192,-1807.2626,-2.149644,6.33799962801332
757.4497,-1807.1562,-2.149612,6.37399999478036
757.3798,-1807.0492,-2.149586,6.41319996394686
757.3094,-1806.9414,-2.149565,6.45559985609269
757.2386,-1806.8329,-2.14955,6.50109948856753
757.1672,-1806.7237,-2.149539,6.54990060526547
757.0953,-1806.6136,-2.149533,6.60170054198803
757.0227,-1806.5026,-2.149531,6.65669988306165
756.9496,-1806.3907,-2.149534,6.71350011441968
756.8758,-1806.2778,-2.14954,6.76860019580785
756.8015,-1806.164,-2.149549,6.82130006690052
756.7266,-1806.0494,-2.149561,6.87189955654687
756.6511,-1805.934,-2.149576,6.92040004962748
756.5751,-1805.8177,-2.149593,6.96690034336167
756.4987,-1805.7007,-2.149612,7.01140043850941
756.4217,-1805.583,-2.149633,7.05409976005847
756.3443,-1805.4645,-2.149654,7.09499982496857
756.2664,-1805.3454,-2.149676,7.13429999162812
756.1881,-1805.2257,-2.149699,7.17190040350812
756.1094,-1805.1053,-2.149722,7.20789959950366
756.0303,-1804.9844,-2.149745,7.2424997721342
755.9509,-1804.8629,-2.149768,7.27569953727564
755.871,-1804.7408,-2.14979,7.30750034413328
755.7909,-1804.6183,-2.149811,7.33799982805832
755.7104,-1804.4952,-2.149831,7.36719966262114
755.6296,-1804.3716,-2.14985,7.39530036594465
755.5485,-1804.2476,-2.149868,7.42219960206137
755.4671,-1804.1232,-2.149884,7.44800006021979
755.3854,-1803.9983,-2.149898,7.47270035550235
755.3035,-1803.873,-2.149911,7.49639999041973
755.2213,-1803.7474,-2.149923,7.51919965852251
755.1389,-1803.6213,-2.149932,7.54099963052519
755.0562,-1803.4949,-2.14994,7.56189963492673
754.9733,-1803.3682,-2.149946,7.58200013954168
754.8902,-1803.2411,-2.14995,7.6011999030086
754.8069,-1803.1137,-2.149953,7.61969995930266
754.7234,-1802.986,-2.149954,7.63739967835611
754.6397,-1802.8581,-2.149953,7.65439975389802
754.5558,-1802.7298,-2.149952,7.67069976876067
754.4718,-1802.6013,-2.149948,7.68630020399392
754.3876,-1802.4725,-2.149944,7.70130043551412
754.3032,-1802.3434,-2.149939,7.71570052721333
754.2187,-1802.2142,-2.149933,7.72950047920776
754.134,-1802.0847,-2.149925,7.74269980832758
754.0492,-1801.955,-2.149918,7.75539982153815
753.9642,-1801.825,-2.149909,7.76760016368119
753.8792,-1801.6949,-2.149901,7.77929980568232
753.794,-1801.5646,-2.149891,7.79050006668802
753.7086,-1801.4341,-2.149882,7.80129974204075
753.6232,-1801.3034,-2.149873,7.81160045535644
